Work	speech_id	book	line	spkr	addr	string	lemma	is_voc_CLTK	eval_CLTK	what it should be	token_spacy	lemma_spacy	pos_spacy	case_spacy	eval_spacy
Iliad	17	1	275	Nestor	Achilles, Agamemnon	τόνδʼ	τίς	FALSE	true negative		τόνδʼ	τόνδʼ	PUNCT		true negative
Iliad	17	1	275	Nestor	Achilles, Agamemnon	ἀγαθός	ἀγαθός	FALSE	true negative		ἀγαθός	ἀγαθός	ADJ	Nom	true negative
Iliad	17	1	275	Nestor	Achilles, Agamemnon	περ	πέρ	FALSE	true negative		περ	πέρ	PART		true negative
Iliad	17	1	275	Nestor	Achilles, Agamemnon	ἐὼν	εἰμί	FALSE	true negative		ἐὼν	εἰμί	AUX	Nom	true negative
Iliad	17	1	275	Nestor	Achilles, Agamemnon	ἀποαίρεο	ἀποαιρέω	FALSE	true negative		ἀποαίρεο	ἀπαίρω	VERB		true negative
Iliad	17	1	275	Nestor	Achilles, Agamemnon	κούρην	κούρη	FALSE	true negative		κούρην	κόρη	NOUN	Acc	true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	PUNCT		true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	ἔα	ἐάω	FALSE	true negative		ἔα	ἐάω	VERB		true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	ὥς	ὡς	FALSE	true negative		ὥς	ὡς	SCONJ		true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	οἱ	οὗ	FALSE	true negative		οἱ	οὗ	PRON	Dat	true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	πρῶτα	πρῶτος	FALSE	true negative		πρῶτα	πρῶτος	ADJ	Acc	true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	δόσαν	δίδωμι	FALSE	true negative		δόσαν	δίδωμι	VERB		true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	γέρας	γέρας	FALSE	true negative		γέρας	γέρας	NOUN	Acc	true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	υἷες	υἷς	FALSE	true negative		υἷες	υἱός	NOUN	Nom	true negative
Iliad	17	1	276	Nestor	Achilles, Agamemnon	Ἀχαιῶν	Ἀχαιός	FALSE	true negative		Ἀχαιῶν	ἀχαιός	ADJ	Gen	true negative
Iliad	17	1	277	Nestor	Achilles, Agamemnon	μήτε	μήτε	FALSE	true negative		μήτε	μήτε	CCONJ		true negative
Iliad	17	1	277	Nestor	Achilles, Agamemnon	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	17	1	277	Nestor	Achilles, Agamemnon	Πηλείδη	Πηλείδη	TRUE	true positive		Πηλείδη	πηλείδης	PROPN	Dat	false negative
Iliad	17	1	277	Nestor	Achilles, Agamemnon	ἔθελʼ	ἐθέλω	FALSE	true negative		ἔθελʼ	ἔθελʼ	VERB		true negative
Iliad	17	1	277	Nestor	Achilles, Agamemnon	ἐριζέμεναι	ἐρίζω	FALSE	true negative		ἐριζέμεναι	ἐρίζω	VERB		true negative
Iliad	17	1	277	Nestor	Achilles, Agamemnon	βασιλῆϊ	βασιλεύς	FALSE	true negative		βασιλῆϊ	βασιλεύς	NOUN	Dat	true negative
Iliad	17	1	278	Nestor	Achilles, Agamemnon	ἀντιβίην	ἀντιβίην	FALSE	true negative		ἀντιβίην	ἀντιβίην	ADV		true negative
Iliad	17	1	278	Nestor	Achilles, Agamemnon	ἐπεὶ	ἐπεί	FALSE	true negative		ἐπεὶ	ἐπεί	SCONJ		true negative
Iliad	17	1	278	Nestor	Achilles, Agamemnon	οὔ	οὐ	FALSE	true negative		οὔ	οὐ	ADV		true negative
Iliad	17	1	278	Nestor	Achilles, Agamemnon	ποθʼ	πός	FALSE	true negative		ποθʼ	ποθʼ	PUNCT		true negative
Iliad	17	1	278	Nestor	Achilles, Agamemnon	ὁμοίης	ὅμοιος	FALSE	true negative		ὁμοίης	ὁμοῖος	ADJ	Gen	true negative
Iliad	17	1	278	Nestor	Achilles, Agamemnon	ἔμμορε	ἔμμορος	FALSE	true negative		ἔμμορε	μείρομαι	VERB		true negative
Iliad	17	1	278	Nestor	Achilles, Agamemnon	τιμῆς	τιμή	FALSE	true negative		τιμῆς	τιμή	NOUN	Gen	true negative
Iliad	17	1	279	Nestor	Achilles, Agamemnon	σκηπτοῦχος	σκηπτοῦχος	FALSE	true negative		σκηπτοῦχος	σκηπτοῦχος	ADJ	Nom	true negative
Iliad	17	1	279	Nestor	Achilles, Agamemnon	βασιλεύς	βασιλεύς	FALSE	true negative		βασιλεύς	βασιλεύς	NOUN	Nom	true negative
Iliad	17	1	279	Nestor	Achilles, Agamemnon	ᾧ	ὅς	FALSE	true negative		ᾧ	ὅς	PRON	Dat	true negative
Iliad	17	1	279	Nestor	Achilles, Agamemnon	τε	τε	FALSE	true negative		τε	τε	PART		true negative
Iliad	17	1	279	Nestor	Achilles, Agamemnon	Ζεὺς	Ζεύς	FALSE	true negative		Ζεὺς	ζεύς	NOUN	Nom	true negative
Iliad	17	1	279	Nestor	Achilles, Agamemnon	κῦδος	κῦδος	FALSE	true negative		κῦδος	κῦδος	NOUN	Acc	true negative
Iliad	17	1	279	Nestor	Achilles, Agamemnon	ἔδωκεν	δίδωμι	FALSE	true negative		ἔδωκεν	δίδωμι	VERB		true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	εἰ	εἰ	FALSE	true negative		εἰ	εἰ	SCONJ		true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	δὲ	δέ	FALSE	true negative		δὲ	δέ	ADV		true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	καρτερός	καρτερός	FALSE	true negative		καρτερός	καρτερός	ADJ	Nom	true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	ἐσσι	εἰμί	FALSE	true negative		ἐσσι	εἰμί	AUX		true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	θεὰ	θεός	FALSE	true negative		θεὰ	θεά	NOUN	Nom	true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	δέ	δέ	FALSE	true negative		δέ	δέ	PART		true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	σε	σύ	FALSE	true negative		σε	σύ	PRON	Acc	true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	γείνατο	γείνομαι	FALSE	true negative		γείνατο	γείνομαι	VERB		true negative
Iliad	17	1	280	Nestor	Achilles, Agamemnon	μήτηρ	μήτηρ	FALSE	true negative		μήτηρ	μήτηρ	NOUN	Nom	true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	PUNCT		true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	ὅ	ὁ	FALSE	true negative		ὅ	ὁ	ADJ	Nom	true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	γε	γε	FALSE	true negative		γε	γε	ADV		true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	φέρτερός	φέρτερος	FALSE	true negative		φέρτερός	φέρτατος	ADJ	Nom	true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	ἐστιν	εἰμί	FALSE	true negative		ἐστιν	εἰμί	AUX		true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	ἐπεὶ	ἐπεί	FALSE	true negative		ἐπεὶ	ἐπεί	SCONJ		true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	πλεόνεσσιν	πολύς	FALSE	true negative		πλεόνεσσιν	πλείων	ADJ	Dat	true negative
Iliad	17	1	281	Nestor	Achilles, Agamemnon	ἀνάσσει	ἀνάσσω	FALSE	true negative		ἀνάσσει	ἀνάσσω	VERB		true negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	Ἀτρεΐδη	Ἀτρεΐδης	FALSE	false negative		Ἀτρεΐδη	ἀτρείδης	PROPN	Dat	false negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	δὲ	δέ	FALSE	true negative		δὲ	δέ	PART		true negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	παῦε	παύω	FALSE	true negative		παῦε	παύω	VERB		true negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	τεὸν	τεόν	FALSE	true negative		τεὸν	τεός	ADJ	Acc	true negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	μένος	μένος	FALSE	true negative		μένος	μένος	NOUN	Acc	true negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	αὐτὰρ	αὐτάρ	FALSE	true negative		αὐτὰρ	ἀτάρ	PART		true negative
Iliad	17	1	282	Nestor	Achilles, Agamemnon	ἔγωγε	ἐγώ	FALSE	true negative		ἔγωγε	ἐγώ	PRON	Nom	true negative
Iliad	17	1	283	Nestor	Achilles, Agamemnon	λίσσομʼ	λίσσομʼ	FALSE	true negative		λίσσομʼ	λίσσομʼ	PUNCT		true negative
Iliad	17	1	283	Nestor	Achilles, Agamemnon	Ἀχιλλῆϊ	Ἀχιλλῆς	FALSE	true negative		Ἀχιλλῆϊ	ἀχιλλεύς	NOUN	Dat	true negative
Iliad	17	1	283	Nestor	Achilles, Agamemnon	μεθέμεν	μεθαιρέω	FALSE	true negative		μεθέμεν	μεθίημι	VERB		true negative
Iliad	17	1	283	Nestor	Achilles, Agamemnon	χόλον	χόλος	FALSE	true negative		χόλον	χόλος	NOUN	Acc	true negative
Iliad	17	1	283	Nestor	Achilles, Agamemnon	ὃς	ὅς	FALSE	true negative		ὃς	ὅς	PRON	Nom	true negative
Iliad	17	1	283	Nestor	Achilles, Agamemnon	μέγα	μέγας	FALSE	true negative		μέγα	μέγας	ADJ	Nom	true negative
Iliad	17	1	283	Nestor	Achilles, Agamemnon	πᾶσιν	πᾶς	FALSE	true negative		πᾶσιν	πᾶς	ADJ	Dat	true negative
Iliad	17	1	284	Nestor	Achilles, Agamemnon	ἕρκος	ἕρκος	FALSE	true negative		ἕρκος	ἕρκος	NOUN	Nom	true negative
Iliad	17	1	284	Nestor	Achilles, Agamemnon	Ἀχαιοῖσιν	Ἀχαιός	FALSE	true negative		Ἀχαιοῖσιν	ἀχαιός	ADJ	Dat	true negative
Iliad	17	1	284	Nestor	Achilles, Agamemnon	πέλεται	πέλω	FALSE	true negative		πέλεται	πέλω	VERB		true negative
Iliad	17	1	284	Nestor	Achilles, Agamemnon	πολέμοιο	πόλεμος	FALSE	true negative		πολέμοιο	πόλεμος	NOUN	Gen	true negative
Iliad	17	1	284	Nestor	Achilles, Agamemnon	κακοῖο	κακός	FALSE	true negative		κακοῖο	κακός	ADJ	Gen	true negative
Iliad	18	1	286	Agamemnon	Nestor	ναὶ	ναί	FALSE	true negative		ναὶ	ναί	INTJ		true negative
Iliad	18	1	286	Agamemnon	Nestor	δὴ	δή	FALSE	true negative		δὴ	δή	ADV		true negative
Iliad	18	1	286	Agamemnon	Nestor	ταῦτά	οὗτος	FALSE	true negative		ταῦτά	οὗτος	ADJ	Acc	true negative
Iliad	18	1	286	Agamemnon	Nestor	γε	γε	FALSE	true negative		γε	γε	ADV		true negative
Iliad	18	1	286	Agamemnon	Nestor	πάντα	πᾶς	FALSE	true negative		πάντα	πᾶς	DET	Acc	true negative
Iliad	18	1	286	Agamemnon	Nestor	γέρον	γέρος	TRUE	true positive		γέρον	γέρων	NOUN	Voc	true positive
Iliad	18	1	286	Agamemnon	Nestor	κατὰ	κατά	FALSE	true negative		κατὰ	κατά	ADP		true negative
Iliad	18	1	286	Agamemnon	Nestor	μοῖραν	μοῖρα	FALSE	true negative		μοῖραν	μοῖρα	NOUN	Acc	true negative
Iliad	18	1	286	Agamemnon	Nestor	ἔειπες	λέγω	FALSE	true negative		ἔειπες	εἶπον	VERB		true negative
Iliad	18	1	287	Agamemnon	Nestor	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	PUNCT		true negative
Iliad	18	1	287	Agamemnon	Nestor	ὅδʼ	ὅδʼ	FALSE	true negative		ὅδʼ	ὅδʼ	PUNCT		true negative
Iliad	18	1	287	Agamemnon	Nestor	ἀνὴρ	ἀνήρ	FALSE	true negative		ἀνὴρ	ἀνήρ	NOUN	Nom	true negative
Iliad	18	1	287	Agamemnon	Nestor	ἐθέλει	ἐθέλω	FALSE	true negative		ἐθέλει	ἐθέλω	VERB		true negative
Iliad	18	1	287	Agamemnon	Nestor	περὶ	περί	FALSE	true negative		περὶ	περί	ADP		true negative
Iliad	18	1	287	Agamemnon	Nestor	πάντων	πᾶς	FALSE	true negative		πάντων	πᾶς	ADJ	Gen	true negative
Iliad	18	1	287	Agamemnon	Nestor	ἔμμεναι	ἔμμεναι	FALSE	true negative		ἔμμεναι	εἰμί	AUX		true negative
Iliad	18	1	287	Agamemnon	Nestor	ἄλλων	ἄλλος	FALSE	true negative		ἄλλων	ἄλλος	ADJ	Gen	true negative
Iliad	18	1	288	Agamemnon	Nestor	πάντων	πᾶς	FALSE	true negative		πάντων	πᾶς	ADJ	Gen	true negative
Iliad	18	1	288	Agamemnon	Nestor	μὲν	μέν	FALSE	true negative		μὲν	μέν	ADV		true negative
Iliad	18	1	288	Agamemnon	Nestor	κρατέειν	κρατέω	FALSE	true negative		κρατέειν	κρατέω	VERB		true negative
Iliad	18	1	288	Agamemnon	Nestor	ἐθέλει	ἐθέλω	FALSE	true negative		ἐθέλει	ἐθέλω	VERB		true negative
Iliad	18	1	288	Agamemnon	Nestor	πάντεσσι	πᾶς	FALSE	true negative		πάντεσσι	πᾶς	ADJ	Dat	true negative
Iliad	18	1	288	Agamemnon	Nestor	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Iliad	18	1	288	Agamemnon	Nestor	ἀνάσσειν	ἀνάσσω	FALSE	true negative		ἀνάσσειν	ἀνάσσω	VERB		true negative
Iliad	18	1	289	Agamemnon	Nestor	πᾶσι	πᾶς	FALSE	true negative		πᾶσι	πᾶς	ADJ	Dat	true negative
Iliad	18	1	289	Agamemnon	Nestor	δὲ	δέ	FALSE	true negative		δὲ	δέ	ADV		true negative
Iliad	18	1	289	Agamemnon	Nestor	σημαίνειν	σημαίνω	FALSE	true negative		σημαίνειν	σημαίνω	VERB		true negative
Iliad	18	1	289	Agamemnon	Nestor	ἅ	ὅς	FALSE	true negative		ἅ	ὅς	PRON	Acc	true negative
Iliad	18	1	289	Agamemnon	Nestor	τινʼ	τὶς	FALSE	true negative		τινʼ	τινʼ	PUNCT		true negative
Iliad	18	1	289	Agamemnon	Nestor	οὐ	οὐ	FALSE	true negative		οὐ	οὐ	ADV		true negative
Iliad	18	1	289	Agamemnon	Nestor	πείσεσθαι	πάσχω	FALSE	true negative		πείσεσθαι	πάσχω	VERB		true negative
Iliad	18	1	289	Agamemnon	Nestor	ὀΐω	ὀιω	FALSE	true negative		ὀΐω	οἴομαι	VERB		true negative
Iliad	18	1	290	Agamemnon	Nestor	εἰ	εἰ	FALSE	true negative		εἰ	εἰ	SCONJ		true negative
Iliad	18	1	290	Agamemnon	Nestor	δέ	δέ	FALSE	true negative		δέ	δέ	ADV		true negative
Iliad	18	1	290	Agamemnon	Nestor	μιν	μιν	FALSE	true negative		μιν	μιν	PRON	Acc	true negative
Iliad	18	1	290	Agamemnon	Nestor	αἰχμητὴν	αἰχμητής	FALSE	true negative		αἰχμητὴν	αἰχμητής	NOUN	Acc	true negative
Iliad	18	1	290	Agamemnon	Nestor	ἔθεσαν	τίθημι	FALSE	true negative		ἔθεσαν	τίθημι	VERB		true negative
Iliad	18	1	290	Agamemnon	Nestor	θεοὶ	θεός	FALSE	true negative		θεοὶ	θεός	NOUN	Nom	true negative
Iliad	18	1	290	Agamemnon	Nestor	αἰὲν	ἀείν	FALSE	true negative		αἰὲν	ἀεί	ADV		true negative
Iliad	18	1	290	Agamemnon	Nestor	ἐόντες	εἰμί	FALSE	true negative		ἐόντες	εἰμί	AUX	Nom	true negative
Iliad	18	1	291	Agamemnon	Nestor	τοὔνεκά	τοὔνεκος	FALSE	true negative		τοὔνεκά	τοὔνεκα	ADV		true negative
Iliad	18	1	291	Agamemnon	Nestor	οἱ	οὗ	FALSE	true negative		οἱ	οὗ	PRON	Dat	true negative
Iliad	18	1	291	Agamemnon	Nestor	προθέουσιν	προθεύω	FALSE	true negative		προθέουσιν	προθέουσιν	VERB		true negative
Iliad	18	1	291	Agamemnon	Nestor	ὀνείδεα	ὄνειδος	FALSE	true negative		ὀνείδεα	ὄνειδος	NOUN	Acc	true negative
Iliad	18	1	291	Agamemnon	Nestor	μυθήσασθαι	μυθέομαι	FALSE	true negative		μυθήσασθαι	μυθέομαι	VERB		true negative
Iliad	19	1	293	Achilles	Agamemnon	ἦ	ἦ	FALSE	true negative		ἦ	ἦ	ADV		true negative
Iliad	19	1	293	Achilles	Agamemnon	γάρ	γάρ	FALSE	true negative		γάρ	γάρ	ADV		true negative
Iliad	19	1	293	Achilles	Agamemnon	κεν	ἄν	FALSE	true negative		κεν	ἄν	ADV		true negative
Iliad	19	1	293	Achilles	Agamemnon	δειλός	δειλός	FALSE	true negative		δειλός	δειλός	ADJ	Nom	true negative
Iliad	19	1	293	Achilles	Agamemnon	τε	τε	FALSE	true negative		τε	τε	CCONJ		true negative
Iliad	19	1	293	Achilles	Agamemnon	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Iliad	19	1	293	Achilles	Agamemnon	οὐτιδανὸς	οὐτιδανός	FALSE	true negative		οὐτιδανὸς	οὐτιδανός	ADJ	Nom	true negative
Iliad	19	1	293	Achilles	Agamemnon	καλεοίμην	καλέω	FALSE	true negative		καλεοίμην	καλέω	VERB		true negative
Iliad	19	1	294	Achilles	Agamemnon	εἰ	εἰ	FALSE	true negative		εἰ	εἰ	SCONJ		true negative
Iliad	19	1	294	Achilles	Agamemnon	δὴ	δή	FALSE	true negative		δὴ	δή	ADV		true negative
Iliad	19	1	294	Achilles	Agamemnon	σοὶ	σύ	FALSE	true negative		σοὶ	σύ	PRON	Dat	true negative
Iliad	19	1	294	Achilles	Agamemnon	πᾶν	πᾶς	FALSE	true negative		πᾶν	πᾶς	DET	Acc	true negative
Iliad	19	1	294	Achilles	Agamemnon	ἔργον	ἔργον	FALSE	true negative		ἔργον	ἔργον	NOUN	Acc	true negative
Iliad	19	1	294	Achilles	Agamemnon	ὑπείξομαι	ὑπείκω	FALSE	true negative		ὑπείξομαι	ὑπείκω	VERB		true negative
Iliad	19	1	294	Achilles	Agamemnon	ὅττί	ὅττί	FALSE	true negative		ὅττί	ὅστις	PRON	Acc	true negative
Iliad	19	1	294	Achilles	Agamemnon	κεν	ἄν	FALSE	true negative		κεν	ἄν	PART		true negative
Iliad	19	1	294	Achilles	Agamemnon	εἴπῃς	λέγω	FALSE	true negative		εἴπῃς	λέγω	VERB		true negative
Iliad	19	1	295	Achilles	Agamemnon	ἄλλοισιν	ἄλλος	FALSE	true negative		ἄλλοισιν	ἄλλος	ADJ	Dat	true negative
Iliad	19	1	295	Achilles	Agamemnon	δὴ	δή	FALSE	true negative		δὴ	δή	PART		true negative
Iliad	19	1	295	Achilles	Agamemnon	ταῦτʼ	οὗτος	FALSE	true negative		ταῦτʼ	ταῦτʼ	PUNCT		true negative
Iliad	19	1	295	Achilles	Agamemnon	ἐπιτέλλεο	ἐπιτέλλω	FALSE	true negative		ἐπιτέλλεο	ἐπιτέλλω	VERB		true negative
Iliad	19	1	295	Achilles	Agamemnon	μὴ	μή	FALSE	true negative		μὴ	μή	ADV		true negative
Iliad	19	1	295	Achilles	Agamemnon	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	PART		true negative
Iliad	19	1	295	Achilles	Agamemnon	ἔμοιγε	ἐγώ	FALSE	true negative		ἔμοιγε	ἐγώ	PRON	Dat	true negative
Iliad	19	1	296	Achilles	Agamemnon	σήμαινʼ	σῆμαιν	FALSE	true negative		σήμαινʼ	σήμαινʼ	PUNCT		true negative
Iliad	19	1	296	Achilles	Agamemnon	οὐ	οὐ	FALSE	true negative		οὐ	οὐ	ADV		true negative
Iliad	19	1	296	Achilles	Agamemnon	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	PART		true negative
Iliad	19	1	296	Achilles	Agamemnon	ἔγωγʼ	ἐγώ	FALSE	true negative		ἔγωγʼ	ἔγωγʼ	ADV		true negative
Iliad	19	1	296	Achilles	Agamemnon	ἔτι	ἔτι	FALSE	true negative		ἔτι	ἔτι	ADV		true negative
Iliad	19	1	296	Achilles	Agamemnon	σοὶ	σύ	FALSE	true negative		σοὶ	σύ	PRON	Dat	true negative
Iliad	19	1	296	Achilles	Agamemnon	πείσεσθαι	πάσχω	FALSE	true negative		πείσεσθαι	πάσχω	VERB		true negative
Iliad	19	1	296	Achilles	Agamemnon	ὀΐω	ὀιω	FALSE	true negative		ὀΐω	οἴομαι	VERB		true negative
Iliad	19	1	297	Achilles	Agamemnon	ἄλλο	ἄλλος	FALSE	true negative		ἄλλο	ἄλλος	ADJ	Acc	true negative
Iliad	19	1	297	Achilles	Agamemnon	δέ	δέ	FALSE	true negative		δέ	δέ	ADV		true negative
Iliad	19	1	297	Achilles	Agamemnon	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Iliad	19	1	297	Achilles	Agamemnon	ἐρέω	λέγω	FALSE	true negative		ἐρέω	ἐρῶ	VERB		true negative
Iliad	19	1	297	Achilles	Agamemnon	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	19	1	297	Achilles	Agamemnon	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Iliad	19	1	297	Achilles	Agamemnon	ἐνὶ	εἷς	FALSE	true negative		ἐνὶ	ἐν	ADP		true negative
Iliad	19	1	297	Achilles	Agamemnon	φρεσὶ	φρής	FALSE	true negative		φρεσὶ	φρήν	NOUN	Dat	true negative
Iliad	19	1	297	Achilles	Agamemnon	βάλλεο	βάλλω	FALSE	true negative		βάλλεο	βάλλω	VERB		true negative
Iliad	19	1	297	Achilles	Agamemnon	σῇσι	σός	FALSE	true negative		σῇσι	σός	ADJ	Dat	true negative
Iliad	19	1	298	Achilles	Agamemnon	χερσὶ	χείρ	FALSE	true negative		χερσὶ	χείρ	NOUN	Dat	true negative
Iliad	19	1	298	Achilles	Agamemnon	μὲν	μέν	FALSE	true negative		μὲν	μέν	ADV		true negative
Iliad	19	1	298	Achilles	Agamemnon	οὔ	οὐ	FALSE	true negative		οὔ	οὐ	ADV		true negative
Iliad	19	1	298	Achilles	Agamemnon	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Iliad	19	1	298	Achilles	Agamemnon	ἔγωγε	ἐγώ	FALSE	true negative		ἔγωγε	ἐγώ	PRON	Nom	true negative
Iliad	19	1	298	Achilles	Agamemnon	μαχήσομαι	μάχομαι	FALSE	true negative		μαχήσομαι	μάχομαι	VERB		true negative
Iliad	19	1	298	Achilles	Agamemnon	εἵνεκα	ἕνεκα	FALSE	true negative		εἵνεκα	ἕνεκα	ADP		true negative
Iliad	19	1	298	Achilles	Agamemnon	κούρης	κούρη	FALSE	true negative		κούρης	κόρη	NOUN	Gen	true negative
Iliad	19	1	299	Achilles	Agamemnon	οὔτε	οὔτε	FALSE	true negative		οὔτε	οὔτε	CCONJ		true negative
Iliad	19	1	299	Achilles	Agamemnon	σοὶ	σύ	FALSE	true negative		σοὶ	σύ	PRON	Dat	true negative
Iliad	19	1	299	Achilles	Agamemnon	οὔτέ	οὔτε	FALSE	true negative		οὔτέ	οὔτε	CCONJ		true negative
Iliad	19	1	299	Achilles	Agamemnon	τῳ	ὁ	FALSE	true negative		τῳ	ὁ	DET	Dat	true negative
Iliad	19	1	299	Achilles	Agamemnon	ἄλλῳ	ἄλλος	FALSE	true negative		ἄλλῳ	ἄλλος	ADJ	Dat	true negative
Iliad	19	1	299	Achilles	Agamemnon	ἐπεί	ἐπεί	FALSE	true negative		ἐπεί	ἐπεί	SCONJ		true negative
Iliad	19	1	299	Achilles	Agamemnon	μʼ	μʼ	FALSE	true negative		μʼ	μʼ	PUNCT		true negative
Iliad	19	1	299	Achilles	Agamemnon	ἀφέλεσθέ	ἀφαιρέω	FALSE	true negative		ἀφέλεσθέ	ἀφαιρέω	VERB		true negative
Iliad	19	1	299	Achilles	Agamemnon	γε	γε	FALSE	true negative		γε	γε	ADV		true negative
Iliad	19	1	299	Achilles	Agamemnon	δόντες	δίδωμι	FALSE	true negative		δόντες	δίδωμι	VERB	Nom	true negative
Iliad	19	1	300	Achilles	Agamemnon	τῶν	ὁ	FALSE	true negative		τῶν	ὁ	DET	Gen	true negative
Iliad	19	1	300	Achilles	Agamemnon	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Iliad	19	1	300	Achilles	Agamemnon	ἄλλων	ἄλλος	FALSE	true negative		ἄλλων	ἄλλος	ADJ	Gen	true negative
Iliad	19	1	300	Achilles	Agamemnon	ἅ	ὅς	FALSE	true negative		ἅ	ὅς	PRON	Nom	true negative
Iliad	19	1	300	Achilles	Agamemnon	μοί	ἐγώ	FALSE	true negative		μοί	ἐγώ	PRON	Dat	true negative
Iliad	19	1	300	Achilles	Agamemnon	ἐστι	εἰμί	FALSE	true negative		ἐστι	εἰμί	AUX		true negative
Iliad	19	1	300	Achilles	Agamemnon	θοῇ	θοή	FALSE	true negative		θοῇ	θοός	ADJ	Dat	true negative
Iliad	19	1	300	Achilles	Agamemnon	παρὰ	παρά	FALSE	true negative		παρὰ	παρά	ADP		true negative
Iliad	19	1	300	Achilles	Agamemnon	νηῒ	ναῦς	FALSE	true negative		νηῒ	ναῦς	NOUN	Dat	true negative
Iliad	19	1	300	Achilles	Agamemnon	μελαίνῃ	μέλας	FALSE	true negative		μελαίνῃ	μέλας	ADJ	Dat	true negative
Iliad	19	1	301	Achilles	Agamemnon	τῶν	ὁ	FALSE	true negative		τῶν	ὁ	PRON	Gen	true negative
Iliad	19	1	301	Achilles	Agamemnon	οὐκ	οὐ	FALSE	true negative		οὐκ	οὐ	ADV		true negative
Iliad	19	1	301	Achilles	Agamemnon	ἄν	ἄν	FALSE	true negative		ἄν	ἄν	PART		true negative
Iliad	19	1	301	Achilles	Agamemnon	τι	τὶς	FALSE	true negative		τι	τὶς	ADJ	Acc	true negative
Iliad	19	1	301	Achilles	Agamemnon	φέροις	φέρω	FALSE	true negative		φέροις	φέρω	VERB		true negative
Iliad	19	1	301	Achilles	Agamemnon	ἀνελὼν	ἀναιρέω	FALSE	true negative		ἀνελὼν	ἀναιρέω	VERB	Nom	true negative
Iliad	19	1	301	Achilles	Agamemnon	ἀέκοντος	ἀέκοντος	FALSE	true negative		ἀέκοντος	ἀέκων	ADJ	Gen	true negative
Iliad	19	1	301	Achilles	Agamemnon	ἐμεῖο	ἐμεῖος	FALSE	true negative		ἐμεῖο	ἐγώ	PRON	Gen	true negative
Iliad	19	1	302	Achilles	Agamemnon	εἰ	εἰ	FALSE	true negative		εἰ	εἰ	SCONJ		true negative
Iliad	19	1	302	Achilles	Agamemnon	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Iliad	19	1	302	Achilles	Agamemnon	ἄγε	ἄγω	FALSE	true negative		ἄγε	ἄγε	ADV		true negative
Iliad	19	1	302	Achilles	Agamemnon	μὴν	μήν	FALSE	true negative		μὴν	μήν	PART		true negative
