Work	speech_id	book	line	spkr	addr	string	lemma	is_voc_CLTK	eval_CLTK	what it should be	token_spacy	lemma_spacy	pos_spacy	case_spacy	eval_spacy
Posthomerica	4056	1	554	Penthesilea	Achilles, Aias (son of Telamon)	ὀΐω	ὀιω	FALSE	true negative		ὀΐω	οἴομαι	VERB		true negative
Posthomerica	4056	1	554	Penthesilea	Achilles, Aias (son of Telamon)	τάχα	τάχα	FALSE	true negative		τάχα	τάχα	ADV		true negative
Posthomerica	4056	1	554	Penthesilea	Achilles, Aias (son of Telamon)	τῷδε	ὅδε	FALSE	true negative		τῷδε	ὅδε	PRON	Dat	true negative
Posthomerica	4056	1	554	Penthesilea	Achilles, Aias (son of Telamon)	μένος	μένος	FALSE	true negative		μένος	μένος	NOUN	Acc	true negative
Posthomerica	4056	1	554	Penthesilea	Achilles, Aias (son of Telamon)	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Posthomerica	4056	1	554	Penthesilea	Achilles, Aias (son of Telamon)	θυμὸν	θυμός	FALSE	true negative		θυμὸν	θυμός	NOUN	Acc	true negative
Posthomerica	4056	1	554	Penthesilea	Achilles, Aias (son of Telamon)	ὀλέσσειν	ὀλέσκω	FALSE	true negative		ὀλέσσειν	ὀλέσω	VERB		true negative
Posthomerica	4056	1	555	Penthesilea	Achilles, Aias (son of Telamon)	ὑμέων	ὑμεῖς	FALSE	true negative		ὑμέων	ὑμεῖς	PRON	Gen	true negative
Posthomerica	4056	1	555	Penthesilea	Achilles, Aias (son of Telamon)	ἀμφοτέρων	ἀμφότερος	FALSE	true negative		ἀμφοτέρων	ἀμφότερος	ADJ	Gen	true negative
Posthomerica	4056	1	555	Penthesilea	Achilles, Aias (son of Telamon)	οἵ	ὅς	FALSE	true negative		οἵ	ὅς	PRON	Nom	true negative
Posthomerica	4056	1	555	Penthesilea	Achilles, Aias (son of Telamon)	τʼ	τʼ	FALSE	true negative		τʼ	τʼ	PUNCT		true negative
Posthomerica	4056	1	555	Penthesilea	Achilles, Aias (son of Telamon)	ἄλκιμοι	ἄλκιμος	FALSE	true negative		ἄλκιμοι	ἄλκιμος	ADJ	Nom	true negative
Posthomerica	4056	1	555	Penthesilea	Achilles, Aias (son of Telamon)	εὐχετάασθε	εὐχετάζω	FALSE	true negative		εὐχετάασθε	εὐχετάαμαι	VERB		true negative
Posthomerica	4056	1	556	Penthesilea	Achilles, Aias (son of Telamon)	ἔμμεναι	ἔμμεναι	FALSE	true negative		ἔμμεναι	εἰμί	AUX		true negative
Posthomerica	4056	1	556	Penthesilea	Achilles, Aias (son of Telamon)	ἐν	ἐν	FALSE	true negative		ἐν	ἐν	ADP		true negative
Posthomerica	4056	1	556	Penthesilea	Achilles, Aias (son of Telamon)	Δαναοῖσιν	Δαναοίσις	FALSE	true negative		Δαναοῖσιν	δαναοί	NOUN	Dat	true negative
Posthomerica	4056	1	556	Penthesilea	Achilles, Aias (son of Telamon)	ἐλαφροτέρη	ἐλαφρός	FALSE	true negative		ἐλαφροτέρη	ἐλαφρότερος	ADJ	Nom	true negative
Posthomerica	4056	1	556	Penthesilea	Achilles, Aias (son of Telamon)	δὲ	δέ	FALSE	true negative		δὲ	δέ	PART		true negative
Posthomerica	4056	1	556	Penthesilea	Achilles, Aias (son of Telamon)	μόθοιο	μόθος	FALSE	true negative		μόθοιο	μόθος	NOUN	Gen	true negative
Posthomerica	4056	1	557	Penthesilea	Achilles, Aias (son of Telamon)	ἔσσεται	σσέω	FALSE	true negative		ἔσσεται	εἰμί	AUX		true negative
Posthomerica	4056	1	557	Penthesilea	Achilles, Aias (son of Telamon)	ἱπποδάμοισι	ἱπποδάμα	FALSE	true negative		ἱπποδάμοισι	ἱππόδαμος	ADJ	Dat	true negative
Posthomerica	4056	1	557	Penthesilea	Achilles, Aias (son of Telamon)	τότε	τότε	FALSE	true negative		τότε	τότε	ADV		true negative
Posthomerica	4056	1	557	Penthesilea	Achilles, Aias (son of Telamon)	Τρώεσσιν	Τρώνσις	FALSE	true negative		Τρώεσσιν	τρώς	NOUN	Dat	true negative
Posthomerica	4056	1	557	Penthesilea	Achilles, Aias (son of Telamon)	ὀϊζύς	ὀϊζύς	FALSE	true negative		ὀϊζύς	ὀϊζύς	NOUN	Acc	true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	ἀλλά	ἀλλά	FALSE	true negative		ἀλλά	ἀλλά	CCONJ		true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	ἆσσον	ἆσσον	FALSE	true negative		ἆσσον	ἆσσον	ADV		true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	ἵκεσθε	ἥκω	FALSE	true negative		ἵκεσθε	ἵκω	VERB		true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	κατὰ	κατά	FALSE	true negative		κατὰ	κατά	ADP		true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	κλόνον	κλόνος	FALSE	true negative		κλόνον	κλόνος	NOUN	Acc	true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	ὄφρʼ	ὄφρʼ	FALSE	true negative		ὄφρʼ	ὄφρʼ	PUNCT		true negative
Posthomerica	4056	1	558	Penthesilea	Achilles, Aias (son of Telamon)	ἐσίδησθε	σιδάω	FALSE	true negative		ἐσίδησθε	ἐσίδομαι	VERB		true negative
Posthomerica	4056	1	559	Penthesilea	Achilles, Aias (son of Telamon)	ὅσσον	ὅσος	FALSE	true negative		ὅσσον	ὅσος	ADJ	Nom	true negative
Posthomerica	4056	1	559	Penthesilea	Achilles, Aias (son of Telamon)	Ἀμαζόσι	Ἀμαζός	FALSE	true negative		Ἀμαζόσι	Ἀμαζόσι	NOUN	Nom	true negative
Posthomerica	4056	1	559	Penthesilea	Achilles, Aias (son of Telamon)	κάρτος	κάρτος	FALSE	true negative		κάρτος	κάρτος	NOUN	Nom	true negative
Posthomerica	4056	1	559	Penthesilea	Achilles, Aias (son of Telamon)	ἐνὶ	εἷς	FALSE	true negative		ἐνὶ	ἐν	ADP		true negative
Posthomerica	4056	1	559	Penthesilea	Achilles, Aias (son of Telamon)	στήθεσσιν	στῆθος	FALSE	true negative		στήθεσσιν	στῆθος	NOUN	Dat	true negative
Posthomerica	4056	1	559	Penthesilea	Achilles, Aias (son of Telamon)	ὄρωρεν	ὁράω	FALSE	true negative		ὄρωρεν	ὄρνυμι	VERB		true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	γάρ	γάρ	FALSE	true negative		γάρ	γάρ	ADV		true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	μευ	ἐγώ	FALSE	true negative		μευ	ἐγώ	PRON	Gen	true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	γένος	γένος	FALSE	true negative		γένος	γένος	NOUN	Nom	true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	ἐστὶν	εἰμί	FALSE	true negative		ἐστὶν	εἰμί	AUX		true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	Ἀρήιον	Ἀρήιον	FALSE	true negative		Ἀρήιον	ἄρειος	ADJ	Nom	true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	οὐδέ	οὐδέ	FALSE	true negative		οὐδέ	οὐδέ	CCONJ		true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	με	ἐγώ	FALSE	true negative		με	ἐγώ	PRON	Acc	true negative
Posthomerica	4056	1	560	Penthesilea	Achilles, Aias (son of Telamon)	θνητὸς	θνητός	FALSE	true negative		θνητὸς	θνητός	ADJ	Nom	true negative
Posthomerica	4056	1	561	Penthesilea	Achilles, Aias (son of Telamon)	γείνατʼ	γεῖν	FALSE	true negative		γείνατʼ	γείνατʼ	PUNCT		true negative
Posthomerica	4056	1	561	Penthesilea	Achilles, Aias (son of Telamon)	ἀνήρ	ἀνήρ	FALSE	true negative		ἀνήρ	ἀνήρ	NOUN	Nom	true negative
Posthomerica	4056	1	561	Penthesilea	Achilles, Aias (son of Telamon)	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	DET	Nom	true negative
Posthomerica	4056	1	561	Penthesilea	Achilles, Aias (son of Telamon)	αὐτὸς	αὐτός	FALSE	true negative		αὐτὸς	αὐτός	DET	Nom	true negative
Posthomerica	4056	1	561	Penthesilea	Achilles, Aias (son of Telamon)	Ἄρης	Ἄρης	FALSE	true negative		Ἄρης	ἄρης	NOUN	Nom	true negative
Posthomerica	4056	1	561	Penthesilea	Achilles, Aias (son of Telamon)	ἀκόρητος	ἀκόρητος	FALSE	true negative		ἀκόρητος	ἀκόρητος	ADJ	Nom	true negative
Posthomerica	4056	1	561	Penthesilea	Achilles, Aias (son of Telamon)	ὁμοκλῆς	ὁμοκλή	FALSE	true negative		ὁμοκλῆς	ὁμοκλῆς	NOUN	Nom	true negative
Posthomerica	4056	1	562	Penthesilea	Achilles, Aias (son of Telamon)	τοὔνεκά	τοὔνεκος	FALSE	true negative		τοὔνεκά	τοὔνεκα	ADV		true negative
Posthomerica	4056	1	562	Penthesilea	Achilles, Aias (son of Telamon)	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Posthomerica	4056	1	562	Penthesilea	Achilles, Aias (son of Telamon)	μένος	μένος	FALSE	true negative		μένος	μένος	NOUN	Nom	true negative
Posthomerica	4056	1	562	Penthesilea	Achilles, Aias (son of Telamon)	ἐστὶ	εἰμί	FALSE	true negative		ἐστὶ	εἰμί	AUX		true negative
Posthomerica	4056	1	562	Penthesilea	Achilles, Aias (son of Telamon)	πολὺ	πολύς	FALSE	true negative		πολὺ	πολύς	ADJ	Nom	true negative
Posthomerica	4056	1	562	Penthesilea	Achilles, Aias (son of Telamon)	προφερέστατον	πρόφερής	FALSE	true negative		προφερέστατον	προφερέσς	ADJ	Nom	true negative
Posthomerica	4056	1	562	Penthesilea	Achilles, Aias (son of Telamon)	ἀνδρῶν	ἀνήρ	FALSE	true negative		ἀνδρῶν	ἀνήρ	NOUN	Gen	true negative
Posthomerica	4057	1	575	Achilles	Penthesilea	ὦ	ὦ	FALSE	true negative		ὦ	ὦ	INTJ		true negative
Posthomerica	4057	1	575	Achilles	Penthesilea	γύναι	γυνή	TRUE	true positive		γύναι	γυνή	NOUN	Voc	true positive
Posthomerica	4057	1	575	Achilles	Penthesilea	ὡς	ὡς	FALSE	true negative		ὡς	ὡς	ADV		true negative
Posthomerica	4057	1	575	Achilles	Penthesilea	ἁλίοισιν	ἅλιος	FALSE	true negative		ἁλίοισιν	ἁλίοισιν	ADJ	Dat	true negative
Posthomerica	4057	1	575	Achilles	Penthesilea	ἀγαλλομένη	ἀγάλλομαι	FALSE	true negative		ἀγαλλομένη	ἀγαλλομένη	VERB	Nom	true negative
Posthomerica	4057	1	575	Achilles	Penthesilea	ἐπέεσσιν	ἐπιέρχομαι	FALSE	true negative		ἐπέεσσιν	ἔπος	NOUN	Dat	true negative
Posthomerica	4057	1	576	Achilles	Penthesilea	ἡμέων	ἡμεῖς	FALSE	true negative		ἡμέων	ἡμεῖς	PRON	Gen	true negative
Posthomerica	4057	1	576	Achilles	Penthesilea	ἤλυθες	ἐλύω	FALSE	true negative		ἤλυθες	ἔρχομαι	VERB		true negative
Posthomerica	4057	1	576	Achilles	Penthesilea	ἄντα	ἄντα	FALSE	true negative		ἄντα	ἄντα	ADV		true negative
Posthomerica	4057	1	576	Achilles	Penthesilea	λιλαιομένη	λιλαίνομαι	FALSE	true negative		λιλαιομένη	λιλαίομαι	VERB	Nom	true negative
Posthomerica	4057	1	576	Achilles	Penthesilea	πολεμίζειν	πολεμίζω	FALSE	true negative		πολεμίζειν	πολεμίζω	VERB		true negative
Posthomerica	4057	1	577	Achilles	Penthesilea	οἳ	ὁ	FALSE	true negative		οἳ	ὅς	PRON	Nom	true negative
Posthomerica	4057	1	577	Achilles	Penthesilea	μέγα	μέγας	FALSE	true negative		μέγα	μέγας	ADJ	Acc	true negative
Posthomerica	4057	1	577	Achilles	Penthesilea	φέρτατοί	φέρτατος	FALSE	true negative		φέρτατοί	φέρτατοί	ADJ	Nom	true negative
Posthomerica	4057	1	577	Achilles	Penthesilea	εἰμεν	εἰμί	FALSE	true negative		εἰμεν	εἰμί	AUX		true negative
Posthomerica	4057	1	577	Achilles	Penthesilea	ἐπιχθονίων	ἐπιχθόνιος	FALSE	true negative		ἐπιχθονίων	ἐπιχθόνιος	ADJ	Gen	true negative
Posthomerica	4057	1	577	Achilles	Penthesilea	ἡρώων	ἥρως	FALSE	true negative		ἡρώων	ἥρως	NOUN	Gen	true negative
Posthomerica	4057	1	578	Achilles	Penthesilea	ἐκ	ἐκ	FALSE	true negative		ἐκ	ἐκ	ADP		true negative
Posthomerica	4057	1	578	Achilles	Penthesilea	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Posthomerica	4057	1	578	Achilles	Penthesilea	δὴ	δή	FALSE	true negative		δὴ	δή	PART		true negative
Posthomerica	4057	1	578	Achilles	Penthesilea	Κρονίωνος	Κρονίων	FALSE	true negative		Κρονίωνος	κρονίων	PROPN	Gen	true negative
Posthomerica	4057	1	578	Achilles	Penthesilea	ἐριγδούποιο	ἐριγδούπος	FALSE	true negative		ἐριγδούποιο	ἐρίγδουπος	ADJ	Gen	true negative
Posthomerica	4057	1	578	Achilles	Penthesilea	γενέθλης	γενέθλη	FALSE	true negative		γενέθλης	γενέθλη	NOUN	Gen	true negative
Posthomerica	4057	1	579	Achilles	Penthesilea	εὐχόμεθʼ	εὔχομαι	FALSE	true negative		εὐχόμεθʼ	εὐχόμεθʼ	VERB		true negative
Posthomerica	4057	1	579	Achilles	Penthesilea	ἐκγεγάμεν	ἐκγέγω	FALSE	true negative		ἐκγεγάμεν	ἐκγίγνομαι	VERB		true negative
Posthomerica	4057	1	579	Achilles	Penthesilea	τρομέεσκε	τρομέω	FALSE	true negative		τρομέεσκε	τρομέω	VERB		true negative
Posthomerica	4057	1	579	Achilles	Penthesilea	δὲ	δέ	FALSE	true negative		δὲ	δέ	PART		true negative
Posthomerica	4057	1	579	Achilles	Penthesilea	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Posthomerica	4057	1	579	Achilles	Penthesilea	θοὸς	θοῦς	FALSE	true negative		θοὸς	θοός	ADJ	Nom	true negative
Posthomerica	4057	1	579	Achilles	Penthesilea	Ἕκτωρ	Ἕκτωρ	FALSE	true negative		Ἕκτωρ	ἕκτωρ	NOUN	Nom	true negative
Posthomerica	4057	1	580	Achilles	Penthesilea	ἡμέας	ἡμεῖς	FALSE	true negative		ἡμέας	ἡμεῖς	PRON	Acc	true negative
Posthomerica	4057	1	580	Achilles	Penthesilea	εἰ	εἰ	FALSE	true negative		εἰ	εἰ	SCONJ		true negative
Posthomerica	4057	1	580	Achilles	Penthesilea	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Posthomerica	4057	1	580	Achilles	Penthesilea	ἄπωθεν	ἄπωθεν	FALSE	true negative		ἄπωθεν	ἄπωθεν	ADV		true negative
Posthomerica	4057	1	580	Achilles	Penthesilea	ἐσέδρακεν	εἰστρέχω	FALSE	true negative		ἐσέδρακεν	ἐσέδρω	VERB		true negative
Posthomerica	4057	1	580	Achilles	Penthesilea	ἀΐσσοντας	ἀἰσέω	FALSE	true negative		ἀΐσσοντας	ἀΐσσω	VERB	Acc	true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	δῆριν	δῆρις	FALSE	true negative		δῆριν	δῆρις	NOUN	Acc	true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	ἐπὶ	ἐπί	FALSE	true negative		ἐπὶ	ἐπί	ADP		true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	στονόεσσαν	στονόεσσα	FALSE	true negative		στονόεσσαν	στονόεις	ADJ	Acc	true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	ἐμὴ	ἐμός	FALSE	true negative		ἐμὴ	ἐμός	ADJ	Nom	true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	δέ	δέ	FALSE	true negative		δέ	δέ	ADV		true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	μιν	μιν	FALSE	true negative		μιν	μιν	PRON	Acc	true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	ἔκτανεν	κτάνω	FALSE	true negative		ἔκτανεν	κτείνω	VERB		true negative
Posthomerica	4057	1	581	Achilles	Penthesilea	αἰχμὴ	αἰχμή	FALSE	true negative		αἰχμὴ	αἰχμή	NOUN	Nom	true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	κρατερόν	κράτερος	FALSE	true negative		κρατερόν	κρατερός	ADJ	Acc	true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	περ	πέρ	FALSE	true negative		περ	πέρ	ADV		true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	ἐόντα	εἰμί	FALSE	true negative		ἐόντα	εἰμί	AUX	Acc	true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	ἐν	ἐν	FALSE	true negative		ἐν	ἐν	ADP		true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	φρεσὶ	φρής	FALSE	true negative		φρεσὶ	φρήν	NOUN	Dat	true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	πάγχυ	πάγχυ	FALSE	true negative		πάγχυ	πάγχυ	ADV		true negative
Posthomerica	4057	1	582	Achilles	Penthesilea	μέμηνας	μαίνομαι	FALSE	true negative		μέμηνας	μέμηνας	VERB	Nom	true negative
Posthomerica	4057	1	583	Achilles	Penthesilea	ἣ	ὁ	FALSE	true negative		ἣ	ὁ	CCONJ		true negative
Posthomerica	4057	1	583	Achilles	Penthesilea	μέγʼ	μέγα	FALSE	true negative		μέγʼ	μέγʼ	VERB		true negative
Posthomerica	4057	1	583	Achilles	Penthesilea	ἔτλης	τλάω	FALSE	true negative		ἔτλης	τλάω	VERB		true negative
Posthomerica	4057	1	583	Achilles	Penthesilea	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Posthomerica	4057	1	583	Achilles	Penthesilea	νῶιν	νῷος	FALSE	true negative		νῶιν	νῶιν	PRON	Dat	true negative
Posthomerica	4057	1	583	Achilles	Penthesilea	ἐπηπείλησας	ἐπαπειλέω	FALSE	true negative		ἐπηπείλησας	ἐπηπείλησας	VERB		true negative
Posthomerica	4057	1	583	Achilles	Penthesilea	ὄλεθρον	ὄλεθρος	FALSE	true negative		ὄλεθρον	ὄλεθρος	NOUN	Acc	true negative
Posthomerica	4057	1	584	Achilles	Penthesilea	σήμερον	σήμερον	FALSE	true negative		σήμερον	σήμερον	ADV		true negative
Posthomerica	4057	1	584	Achilles	Penthesilea	ἀλλὰ	ἀλλά	FALSE	true negative		ἀλλὰ	ἀλλά	CCONJ		true negative
Posthomerica	4057	1	584	Achilles	Penthesilea	σοὶ	σύ	FALSE	true negative		σοὶ	σύ	PRON	Dat	true negative
Posthomerica	4057	1	584	Achilles	Penthesilea	εἶθαρ	εἶθαρ	FALSE	true negative		εἶθαρ	εἶθαρ	ADV		true negative
Posthomerica	4057	1	584	Achilles	Penthesilea	ἐλεύσεται	ἔρχομαι	FALSE	true negative		ἐλεύσεται	ἔρχομαι	VERB		true negative
Posthomerica	4057	1	584	Achilles	Penthesilea	ὕστατον	ὕστερος	FALSE	true negative		ὕστατον	ὕστερος	ADJ	Acc	true negative
Posthomerica	4057	1	584	Achilles	Penthesilea	ἦμαρ	ἦμαρ	FALSE	true negative		ἦμαρ	ἦμαρ	NOUN	Nom	true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	οὐδὲ	οὐδέ	FALSE	true negative		οὐδὲ	οὐδέ	ADV		true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	οὐδʼ	οὐδʼ	FALSE	true negative		οὐδʼ	οὐδʼ	PUNCT		true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	αὐτός	αὐτός	FALSE	true negative		αὐτός	αὐτός	DET	Nom	true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	σε	σύ	FALSE	true negative		σε	σύ	PRON	Acc	true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	πατὴρ	πατήρ	FALSE	true negative		πατὴρ	πατήρ	NOUN	Nom	true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	ἔτι	ἔτι	FALSE	true negative		ἔτι	ἔτι	ADV		true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	ῥύσεται	ἐρύω	FALSE	true negative		ῥύσεται	ἐρύω	VERB		true negative
Posthomerica	4057	1	585	Achilles	Penthesilea	Ἄρης	Ἄρης	FALSE	true negative		Ἄρης	ἄρης	NOUN	Nom	true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	ἐξ	ἐκ	FALSE	true negative		ἐξ	ἐκ	ADP		true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	ἐμέθεν	μέθειμι	FALSE	true negative		ἐμέθεν	ἐγώ	PRON	Gen	true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	τίσεις	τίνω	FALSE	true negative		τίσεις	τίζω	VERB		true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	δὲ	δέ	FALSE	true negative		δὲ	δέ	ADV		true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	κακὸν	κακός	FALSE	true negative		κακὸν	κακός	ADJ	Acc	true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	μόρον	μόρος	FALSE	true negative		μόρον	μόρος	NOUN	Acc	true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	εὖτʼ	εὖτʼ	FALSE	true negative		εὖτʼ	εὖτʼ	PUNCT		true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	ἐν	ἐν	FALSE	true negative		ἐν	ἐν	ADP		true negative
Posthomerica	4057	1	586	Achilles	Penthesilea	ὄρεσσι	ὄρος	FALSE	true negative		ὄρεσσι	ὄρος	NOUN	Dat	true negative
Posthomerica	4057	1	587	Achilles	Penthesilea	κεμμὰς	κεμμή	FALSE	true negative		κεμμὰς	κεμμὰς	NOUN	Acc	true negative
Posthomerica	4057	1	587	Achilles	Penthesilea	ὁμαρτήσασα	ὁμαρτάνω	FALSE	true negative		ὁμαρτήσασα	ὁμαρτέω	VERB	Nom	true negative
Posthomerica	4057	1	587	Achilles	Penthesilea	βοοδμητῆρι	βοοδμήτης	FALSE	true negative		βοοδμητῆρι	βοοδμητῆρι	NOUN	Dat	true negative
Posthomerica	4057	1	587	Achilles	Penthesilea	λέοντι	λέων	FALSE	true negative		λέοντι	λέων	NOUN	Dat	true negative
Posthomerica	4057	1	588	Achilles	Penthesilea	ἣ	ὁ	FALSE	true negative		ἣ	ὁ	CCONJ		true negative
Posthomerica	4057	1	588	Achilles	Penthesilea	οὔπω	οὔπω	FALSE	true negative		οὔπω	οὔπω	ADV		true negative
Posthomerica	4057	1	588	Achilles	Penthesilea	τόδʼ	ὁ	FALSE	true negative		τόδʼ	τόδʼ	PUNCT		true negative
Posthomerica	4057	1	588	Achilles	Penthesilea	ἄκουσας	ἀκούω	FALSE	true negative		ἄκουσας	ἄκουω	VERB	Nom	true negative
Posthomerica	4057	1	588	Achilles	Penthesilea	ὅσων	ὅσος	FALSE	true negative		ὅσων	ὅσος	PRON	Gen	true negative
Posthomerica	4057	1	588	Achilles	Penthesilea	ὑποκάππεσε	ὑποκαππέω	FALSE	true negative		ὑποκάππεσε	ὑποκάππεσε	VERB		true negative
Posthomerica	4057	1	588	Achilles	Penthesilea	γυῖα	γυῖον	FALSE	true negative		γυῖα	γυῖον	NOUN	Nom	true negative
Posthomerica	4057	1	589	Achilles	Penthesilea	Ξάνθου	Ξάνθος	FALSE	true negative		Ξάνθου	ξάνθος	NOUN	Gen	true negative
Posthomerica	4057	1	589	Achilles	Penthesilea	πὰρ	πάρ	FALSE	true negative		πὰρ	παρά	ADP		true negative
Posthomerica	4057	1	589	Achilles	Penthesilea	προχοῇσιν	προχοήσις	FALSE	true negative		προχοῇσιν	προχοῇς	NOUN	Dat	true negative
Posthomerica	4057	1	589	Achilles	Penthesilea	ὑφʼ	ὑφʼ	FALSE	true negative		ὑφʼ	ὑφʼ	PUNCT		true negative
Posthomerica	4057	1	589	Achilles	Penthesilea	ἡμετέρῃς	ἡμέτερος	FALSE	true negative		ἡμετέρῃς	ἡμέτερος	ADJ	Gen	true negative
Posthomerica	4057	1	589	Achilles	Penthesilea	παλάμῃσιν	πάλαμα	FALSE	true negative		παλάμῃσιν	παλάμη	NOUN	Dat	true negative
Posthomerica	4057	1	590	Achilles	Penthesilea	ἤ	ἤ	FALSE	true negative		ἤ	ἤ	CCONJ		true negative
Posthomerica	4057	1	590	Achilles	Penthesilea	σευ	σύ	FALSE	true negative		σευ	σύ	PRON	Gen	true negative
Posthomerica	4057	1	590	Achilles	Penthesilea	πευθομένης	πεύθω	FALSE	true negative		πευθομένης	πευθομένης	VERB	Gen	true negative
Posthomerica	4057	1	590	Achilles	Penthesilea	μάκαρες	μάκαρος	FALSE	true negative		μάκαρες	μάκαρ	ADJ	Nom	true negative
Posthomerica	4057	1	590	Achilles	Penthesilea	φρένας	φρήν	FALSE	true negative		φρένας	φρήν	NOUN	Acc	true negative
Posthomerica	4057	1	590	Achilles	Penthesilea	ἐξείλοντο	ἐξαιρέω	FALSE	true negative		ἐξείλοντο	ἐξαιρέω	VERB		true negative
Posthomerica	4057	1	591	Achilles	Penthesilea	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Posthomerica	4057	1	591	Achilles	Penthesilea	νόον	νόος	FALSE	true negative		νόον	νόος	NOUN	Acc	true negative
Posthomerica	4057	1	591	Achilles	Penthesilea	ὄφρα	ὄφρος	FALSE	true negative		ὄφρα	ὄφρα	SCONJ		true negative
Posthomerica	4057	1	591	Achilles	Penthesilea	σε	σύ	FALSE	true negative		σε	σύ	PRON	Acc	true negative
Posthomerica	4057	1	591	Achilles	Penthesilea	Κῆρες	Κήρ	FALSE	true negative		Κῆρες	κήρ	NOUN	Nom	true negative
Posthomerica	4057	1	591	Achilles	Penthesilea	ἀμείλιχοι	ἀμείλιχος	FALSE	true negative		ἀμείλιχοι	ἀμείλιχος	ADJ	Nom	true negative
Posthomerica	4057	1	591	Achilles	Penthesilea	ἀμφιχάνωσιν	ἀμφιχάνωσις	FALSE	true negative		ἀμφιχάνωσιν	ἀμφιχάνω	VERB		true negative
Posthomerica	4058	1	644	Achilles	Penthesilea	κεῖσό	κεῖσό	FALSE	true negative		κεῖσό	κεῖμαι	VERB		true negative
Posthomerica	4058	1	644	Achilles	Penthesilea	νυν	νυν	FALSE	true negative		νυν	νυν	ADV		true negative
